LOAD#1.TotW#3,Load Fort UPS Actual Power,W,921,921.000000,0,2016-10-05 20:12:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,849,849.000000,131,2016-10-29 02:05:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-09-16 03:17:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-05 21:56:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-21 19:36:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-12 22:57:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-04 22:53:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-20 08:28:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,956,956.000000,0,2016-10-18 00:25:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,907,907.000000,0,2016-10-27 17:09:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-14 00:45:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,633,633.000000,0,2016-11-26 15:25:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-12-28 17:34:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-30 20:39:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,872,872.000000,0,2016-12-03 12:32:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,7233,7233.000000,0,2016-10-12 13:05:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-11 19:38:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-30 02:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-19 01:18:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,898,898.000000,0,2016-10-10 17:01:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,131,2017-01-28 02:08:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-12 21:56:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-01-04 09:42:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-09-17 15:27:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2016-11-28 10:34:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,253,253.000000,0,2016-11-22 11:32:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-08 09:54:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,873,873.000000,0,2016-11-06 07:55:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,944,944.000000,0,2016-10-13 23:11:00.000
LOAD#1.TotW#3,Load Fort UPS Actual Power,W,0,0.000000,0,2017-02-08 05:02:00.000
